ID Sex Gen SireID MumID Status Died Cohort Arrived
ID_4598 1 78 NA NA d 1997 1997 1997
ID_4599 1 78 NA NA d 1999 1997 1997
ID_4600 1 78 NA NA d 1998 1997 1997
ID_4601 1 78 NA NA d 2002 1997 1997
ID_4602 1 78 NA NA d 1998 1997 1997
ID_4603 1 78 NA NA d 2002 1997 1997
ID_4604 1 78 NA NA d 1998 1997 1997
ID_4605 1 78 NA NA d 1998 1997 1997
ID_4606 1 78 NA NA d 2003 1997 1997
ID_4607 1 79 ID_4289 ID_4500 d 1999 1998 1998
ID_4608 1 79 ID_3985 ID_4074 d 1999 1998 1998
ID_4609 2 79 ID_3482 ID_4017 d 1999 1998 1998
ID_4610 2 79 ID_4242 ID_3989 d 1998 1998 1998
ID_4611 2 79 ID_2754 ID_4490 d 1999 1998 1998
ID_4612 1 79 NA ID_4068 d 1998 1998 1998
ID_4613 2 79 ID_1677 ID_4154 d 2000 1998 1998
ID_4614 2 79 ID_3846 ID_4038 d 1999 1998 1998
ID_4615 1 79 ID_4459 ID_4262 d 2002 1998 1998
ID_4616 1 79 ID_4459 ID_4433 d 2002 1998 1998
ID_4617 1 79 ID_2745 ID_3966 d 2015 1998 1998
ID_4618 2 79 ID_4292 ID_3656 d 1999 1998 1998
ID_4619 1 79 ID_4551 ID_4172 d 1998 1998 1998
ID_4620 1 79 ID_3482 ID_4321 d 2002 1998 1998
ID_4621 1 79 ID_3736 ID_4160 d 2002 1998 1998
ID_4622 2 79 ID_3748 ID_4468 d 1999 1998 1998
ID_4623 1 79 ID_3831 ID_4263 d 2007 1998 1998
ID_4624 2 79 ID_3530 ID_4015 d 1998 1998 1998
ID_4625 1 79 ID_4307 ID_4484 d 1998 1998 1998
ID_4626 1 79 ID_4528 ID_3549 d 1999 1998 1998
ID_4627 2 79 ID_4033 ID_4395 d 2001 1998 1998
ID_4628 1 79 ID_4331 ID_4496 d 2011 1998 1998
ID_4629 2 79 NA ID_4397 d 1998 1998 1998
ID_4630 1 79 ID_3718 ID_4378 d 1998 1998 1998
ID_4631 2 79 ID_4549 ID_4427 d 1998 1998 1998
ID_4632 2 79 ID_4126 ID_4540 d 1999 1998 1998
ID_4633 2 79 ID_4287 ID_4504 d 2000 1998 1998
ID_4634 2 79 ID_4443 ID_4490 d 1998 1998 1998
ID_4635 2 79 ID_4033 ID_3612 d 1999 1998 1998
ID_4636 1 79 ID_4230 ID_3982 d 2007 1998 1998
ID_4637 2 79 ID_4333 ID_3818 d 1999 1998 1998
ID_4638 1 79 ID_4132 ID_4143 d 1999 1998 1998
ID_4639 2 79 ID_4584 ID_4386 d 2000 1998 1998
ID_4640 2 79 ID_4254 ID_4435 d 2000 1998 1998
ID_4641 2 79 ID_2874 ID_4249 d 1999 1998 1998
ID_4642 1 79 ID_4289 ID_3971 d 2002 1998 1998
ID_4643 1 79 ID_4403 ID_4532 d 1998 1998 1998
ID_4644 2 79 ID_4293 ID_4397 d 1998 1998 1998
ID_4645 2 79 ID_3822 ID_3654 d 2001 1998 1998
ID_4646 2 79 ID_3991 ID_4312 d 1998 1998 1998
ID_4647 2 79 ID_2214 ID_3680 d 1998 1998 1998
ID_4648 2 79 ID_4530 ID_4134 d 1999 1998 1998
ID_4649 2 79 ID_3964 ID_4175 d 1999 1998 1998
ID_4650 2 79 ID_2839 ID_4373 d 2000 1998 1998
ID_4651 1 79 ID_4023 ID_3609 d 2001 1998 1998
ID_4652 1 79 ID_3991 ID_4410 d 2002 1998 1998
ID_4653 2 79 ID_3832 ID_3817 d 1999 1998 1998
ID_4654 2 79 ID_4417 ID_4587 d 1999 1998 1998
ID_4655 2 79 ID_3736 ID_3651 d 1998 1998 1998
ID_4656 2 79 ID_4358 ID_4489 d 2000 1998 1998
ID_4657 1 79 ID_4415 ID_4532 d 1998 1998 1998
ID_4658 2 79 ID_1677 ID_4108 d 1999 1998 1998
ID_4659 1 79 ID_4402 ID_4504 d 2002 1998 1998
ID_4660 2 79 ID_4443 ID_4321 d 1999 1998 1998
ID_4661 1 79 ID_4417 ID_4034 d 1998 1998 1998
ID_4662 1 79 ID_4011 ID_3989 d 2000 1998 1998
ID_4663 1 79 ID_4322 ID_4587 d 1999 1998 1998
ID_4664 2 79 ID_4419 ID_3487 d 1999 1998 1998
ID_4665 1 79 NA ID_2939 d 1998 1998 1998
ID_4666 1 79 ID_3791 ID_3509 d 1999 1998 1998
ID_4667 2 79 ID_4287 ID_4074 d 1999 1998 1998
ID_4668 2 79 ID_4498 ID_4447 d 1999 1998 1998
ID_4669 2 79 ID_4375 ID_4328 d 1998 1998 1998
ID_4670 1 79 ID_3865 ID_4255 d 2000 1998 1998
ID_4671 2 79 ID_3516 ID_4095 d 1999 1998 1998
ID_4672 1 79 ID_1894 ID_4558 d 1999 1998 1998
ID_4673 2 79 ID_2745 ID_4102 d 2000 1998 1998
ID_4674 2 79 ID_3742 ID_4579 d 1999 1998 1998
ID_4675 1 79 ID_3836 ID_4012 d 2000 1998 1998
ID_4676 2 79 ID_4396 ID_4596 d 1999 1998 1998
ID_4677 1 79 ID_4181 ID_4167 d 1998 1998 1998
ID_4678 1 79 ID_4332 ID_3771 d 1999 1998 1998
ID_4679 1 79 ID_4551 ID_3695 d 1998 1998 1998
ID_4680 1 79 ID_3964 ID_4456 d 1999 1998 1998
ID_4681 2 79 ID_4443 ID_4317 d 1999 1998 1998
ID_4682 1 79 ID_3642 ID_4175 d 1998 1998 1998
ID_4683 2 79 ID_3491 ID_3609 d 1999 1998 1998
ID_4684 1 79 ID_1281 ID_4434 d 1998 1998 1998
ID_4685 1 79 ID_4161 ID_4134 d 1998 1998 1998
ID_4686 1 79 ID_3991 ID_4346 d 1999 1998 1998
ID_4687 1 79 ID_4293 ID_4420 d 2001 1998 1998
ID_4688 1 79 ID_4254 ID_4373 d 2004 1998 1998
ID_4689 1 79 ID_4056 ID_4178 d 1999 1998 1998
ID_4690 2 79 ID_4606 ID_3706 d 1999 1998 1998
ID_4691 1 79 ID_3791 ID_3939 d 1998 1998 1998
ID_4692 1 79 ID_4270 ID_4512 d 2005 1998 1998
ID_4693 2 79 ID_2745 ID_4579 d 1999 1998 1998
ID_4694 2 79 ID_4460 ID_4504 d 2000 1998 1998
ID_4695 2 79 ID_4270 ID_4534 d 1999 1998 1998
ID_4696 1 79 ID_4498 ID_3568 d 2007 1998 1998
ID_4697 NA 79 ID_3960 ID_4262 d 1999 NA 1998
ID_4698 2 79 ID_3924 ID_4278 d 2000 1998 1998
ID_4699 2 79 ID_4202 ID_3908 d 1998 1998 1998
ID_4700 2 79 ID_3683 ID_4587 d 1998 1998 1998
ID_4701 1 79 ID_4332 ID_4445 d 1998 1998 1998
ID_4702 2 79 ID_4325 ID_4316 d 2000 1998 1998
ID_4703 1 79 ID_3678 ID_4007 d 2000 1998 1998
ID_4704 1 79 ID_3491 ID_4159 d 2003 1998 1998
ID_4705 2 79 ID_3941 ID_4586 d 2003 1998 1998
ID_4706 1 79 ID_3844 ID_4134 d 1998 1998 1998
ID_4707 2 79 ID_4235 ID_4046 d 1998 1998 1998
ID_4708 2 79 ID_3718 ID_4143 d 1999 1998 1998
ID_4709 2 79 ID_4171 ID_4043 d 2000 1998 1998
ID_4710 2 79 ID_4564 ID_4576 d 1998 1998 1998
ID_4711 1 79 ID_4039 ID_4512 d 1998 1998 1998
ID_4712 1 79 ID_4304 ID_3900 d 2007 1998 1998
ID_4713 1 79 ID_4563 ID_3792 d 2000 1998 1998
ID_4714 2 79 ID_3727 ID_4397 d 1998 1998 1998
ID_4715 2 79 ID_4131 ID_4224 d 1999 1998 1998
ID_4716 2 79 ID_2677 ID_4174 d 1999 1998 1998
ID_4717 2 79 ID_4446 ID_4427 d 1998 1998 1998
ID_4718 2 79 ID_3973 ID_4221 d 1999 1998 1998
ID_4719 1 79 ID_4476 ID_4278 d 2001 1998 1998
ID_4720 1 79 ID_3498 ID_4128 d 1998 1998 1998
ID_4721 2 79 ID_3842 ID_4434 d 1999 1998 1998
ID_4722 1 79 NA ID_4328 d 2006 1998 1998
ID_4723 1 79 ID_4515 ID_4447 d 1999 1998 1998
ID_4724 1 79 ID_4418 ID_4559 d 2003 1998 1998
ID_4725 2 79 ID_4528 ID_3654 d 2002 1998 1998
ID_4726 2 79 ID_4264 ID_4486 d 1999 1998 1998
ID_4727 2 79 ID_3754 ID_4577 d 2003 1998 1998
ID_4728 1 79 ID_2839 ID_4410 d 2003 1998 1998
ID_4729 2 79 ID_3724 ID_4194 d 1998 1998 1998
ID_4730 1 79 ID_3881 ID_4012 d 2004 1998 1998
ID_4731 1 79 ID_4236 ID_3944 d 1998 1998 1998
ID_4732 2 79 ID_4599 ID_4074 d 1998 1998 1998
ID_4733 2 79 ID_2839 ID_4206 d 2003 1998 1998
ID_4734 2 79 ID_3538 ID_4341 d 1998 1998 1998
ID_4735 1 79 ID_4498 ID_4512 d 1998 1998 1998
ID_4736 1 79 ID_3650 ID_4206 d 1999 1998 1998
ID_4737 1 79 ID_4290 ID_3509 d 1998 1998 1998
ID_4738 2 79 ID_2826 ID_4043 d 1999 1998 1998
ID_4739 1 79 ID_4290 ID_4050 d 1998 1998 1998
ID_4740 1 79 ID_4394 ID_4434 d 2000 1998 1998
ID_4741 2 79 ID_4419 ID_4376 d 1999 1998 1998
ID_4742 1 79 ID_4289 ID_4429 d 1999 1998 1998
ID_4743 1 79 ID_4325 ID_3509 d 2000 1998 1998
ID_4744 2 79 ID_3724 ID_4194 d 1998 1998 1998
ID_4745 2 79 NA ID_4507 d 1999 1998 1998
ID_4746 1 79 NA ID_4559 d 1999 1998 1998
ID_4747 1 79 ID_4600 ID_4427 d 1998 1998 1998
ID_4748 2 79 ID_2817 ID_3787 d 1999 1998 1998
ID_4749 1 79 ID_4132 ID_3549 d 1999 1998 1998
ID_4750 1 79 ID_4135 ID_4386 d 2007 1998 1998
ID_4751 1 79 ID_3770 ID_4262 d 1998 1998 1998
ID_4752 2 79 ID_4211 ID_3982 d 2000 1998 1998
ID_4753 2 79 ID_136 ID_3771 d 1999 1998 1998
ID_4754 1 79 ID_4325 ID_4562 d 2003 1998 1998
ID_4755 2 79 ID_3541 ID_4372 d 1999 1998 1998
ID_4756 1 79 NA NA d 1999 1998 1998
ID_4757 2 79 ID_4432 ID_3549 d 1999 1998 1998
ID_4758 2 79 ID_4051 ID_4009 d 2000 1998 1998
ID_4759 1 79 ID_2818 ID_4487 d 2011 1998 1998
ID_4760 2 79 ID_4417 ID_3971 d 2003 1998 1998
ID_4761 2 79 ID_3979 ID_4447 d 1999 1998 1998
ID_4762 1 79 ID_4530 ID_4486 d 1998 1998 1998
ID_4763 1 79 ID_2874 ID_4431 d 2001 1998 1998
ID_4764 1 79 ID_4235 ID_4486 d 2002 1998 1998
ID_4765 2 79 ID_3776 ID_4015 d 1999 1998 1998
ID_4766 1 79 ID_3633 ID_4328 d 1999 1998 1998
ID_4767 1 79 ID_4171 ID_4007 d 1998 1998 1998
ID_4768 1 79 ID_3541 ID_4034 d 2000 1998 1998
ID_4769 2 79 ID_4457 ID_3818 d 2000 1998 1998
ID_4770 2 79 ID_4170 ID_3939 d 1999 1998 1998
ID_4771 1 79 ID_3633 ID_4489 d 2003 1998 1998
ID_4772 1 79 ID_3913 ID_4368 d 2000 1998 1998
ID_4773 1 79 ID_2745 ID_4468 d 1998 1998 1998
ID_4774 1 79 ID_2874 ID_4263 d 1999 1998 1998
ID_4775 1 79 ID_2200 ID_4265 d 2001 1998 1998
ID_4776 2 79 ID_3886 ID_4427 d 1998 1998 1998
ID_4777 1 79 ID_1281 ID_4504 d 2002 1998 1998
ID_4778 1 79 ID_3538 ID_4007 d 1999 1998 1998
ID_4779 2 79 ID_4515 ID_3851 d 1998 1998 1998
ID_4780 2 79 ID_3516 ID_3549 d 1999 1998 1998
ID_4781 2 79 ID_4014 ID_4043 d 2005 1998 1998
ID_4782 2 79 ID_3784 ID_4172 d 1999 1998 1998
ID_4783 2 79 ID_4377 ID_4102 d 1998 1998 1998
ID_4784 1 79 ID_3979 ID_4395 d 2001 1998 1998
ID_4785 2 79 ID_2398 ID_4046 d 2000 1998 1998
ID_4786 2 79 ID_4377 ID_4586 d 1998 1998 1998
ID_4787 1 79 ID_4052 ID_4180 d 1998 1998 1998
ID_4788 2 79 ID_3498 ID_4490 d 1999 1998 1998
ID_4789 1 79 ID_4333 ID_4427 d 2004 1998 1998
ID_4790 2 79 ID_2200 ID_3559 d 2002 1998 1998
ID_4791 2 79 ID_4396 ID_4514 d 1998 1998 1998
ID_4792 2 79 ID_3887 ID_4068 d 2007 1998 1998
ID_4793 2 79 ID_4406 ID_4512 d 2000 1998 1998
ID_4794 1 79 ID_4361 ID_4218 d 1998 1998 1998
ID_4795 1 79 ID_4132 ID_3559 d 1998 1998 1998
ID_4796 2 79 ID_3973 ID_3621 d 1998 1998 1998
ID_4797 2 79 ID_4270 ID_4328 d 1998 1998 1998
ID_4798 2 79 ID_4600 ID_4445 d 1999 1998 1998
ID_4799 2 79 ID_4377 ID_4029 d 1999 1998 1998
ID_4800 2 79 ID_4430 ID_4043 d 1999 1998 1998
ID_4801 2 79 ID_4600 ID_4128 d 1999 1998 1998
ID_4802 1 79 ID_4126 ID_3609 d 1999 1998 1998
ID_4803 2 79 ID_4146 ID_3651 d 2002 1998 1998
ID_4804 1 79 ID_4135 ID_4559 d 1998 1998 1998
ID_4805 1 79 ID_4498 ID_4038 d 2003 1998 1998
ID_4806 1 79 ID_2677 ID_4020 d 2005 1998 1998
ID_4807 2 79 ID_2200 ID_4596 d 2000 1998 1998
ID_4808 2 79 ID_4356 ID_4587 d 1998 1998 1998
ID_4809 2 79 ID_4563 ID_3675 d 1998 1998 1998
ID_4810 1 79 ID_4584 ID_4249 d 1998 1998 1998
ID_4811 1 79 ID_4536 ID_4143 d 1998 1998 1998
ID_4812 2 79 ID_4236 ID_4539 d 1999 1998 1998
ID_4813 1 79 ID_4402 ID_4376 d 2008 1998 1998
ID_4814 1 79 ID_3705 ID_4518 d 1999 1998 1998
ID_4815 1 79 ID_4152 ID_3989 d 2013 1998 1998
ID_4816 1 79 ID_1281 ID_4373 d 1998 1998 1998
ID_4817 2 79 ID_4293 ID_4142 d 1999 1998 1998
ID_4818 1 79 ID_3862 ID_4539 d 2007 1998 1998
ID_4819 2 79 NA ID_4012 d 1999 1998 1998
ID_4820 1 79 ID_2677 ID_4507 d 1999 1998 1998
ID_4821 2 79 ID_3887 ID_4577 d 2000 1998 1998
ID_4822 1 79 ID_2905 ID_4178 d 2003 1998 1998
ID_4823 2 79 ID_3877 ID_4346 d 1998 1998 1998
ID_4824 2 79 ID_4264 ID_4239 d 1999 1998 1998
ID_4825 2 79 NA ID_4395 d 1999 1998 1998
ID_4826 1 79 ID_4549 ID_3614 d 1999 1998 1998
ID_4827 2 79 ID_3991 ID_3925 d 1999 1998 1998
ID_4828 2 79 ID_130 ID_4180 d 1999 1998 1998
ID_4829 1 79 ID_4230 ID_3989 d 1998 1998 1998
ID_4830 1 79 ID_4492 ID_4175 d 2002 1998 1998
ID_4831 1 79 ID_3779 ID_4029 d 1998 1998 1998
ID_4832 1 79 ID_136 ID_4128 d 2003 1998 1998
ID_4833 1 79 ID_4235 ID_4210 d 1998 1998 1998
ID_4834 1 79 ID_4186 ID_3893 d 2003 1998 1998
ID_4835 1 79 ID_4152 ID_3818 d 1999 1998 1998
ID_4836 2 79 ID_4530 ID_3654 d 1998 1998 1998
ID_4837 1 79 ID_4002 ID_4481 d 1998 1998 1998
ID_4838 2 79 ID_4327 ID_4102 d 1998 1998 1998
ID_4839 2 79 ID_4599 ID_4587 d 1999 1998 1998
ID_4840 1 79 ID_2141 ID_4386 d 1999 1998 1998
ID_4841 1 79 NA ID_4558 d 1998 1998 1998
ID_4842 2 79 ID_4451 ID_4312 d 1999 1998 1998
ID_4843 2 79 ID_3146 ID_4397 d 1999 1998 1998
ID_4844 2 79 ID_2809 ID_4038 d 1999 1998 1998
ID_4845 2 79 ID_4236 ID_4017 d 1998 1998 1998
ID_4846 1 79 ID_3678 ID_3989 d 1999 1998 1998
ID_4847 2 79 ID_4307 ID_4372 d 2000 1998 1998
ID_4848 1 79 ID_4400 ID_4263 d 1999 1998 1998
ID_4849 2 79 NA ID_3908 d 2000 1998 1998
ID_4850 2 79 ID_3846 ID_4020 d 1999 1998 1998
ID_4851 1 79 ID_4460 ID_4319 d 1998 1998 1998
ID_4852 2 79 ID_3516 ID_4316 d 1999 1998 1998
ID_4853 2 79 ID_4458 ID_3621 d 1999 1998 1998
ID_4854 1 79 ID_3924 ID_4572 d 2002 1998 1998
ID_4855 2 79 ID_4432 ID_4486 d 2000 1998 1998
ID_4856 1 79 ID_4302 ID_4386 d 1998 1998 1998
ID_4857 1 79 ID_4384 ID_4429 d 2005 1998 1998
ID_4858 1 79 ID_4403 ID_4143 d 2000 1998 1998
ID_4859 2 79 ID_3736 ID_4421 d 1999 1998 1998
ID_4860 1 79 ID_4051 ID_3989 d 1999 1998 1998
ID_4861 2 79 ID_4432 ID_3900 d 2000 1998 1998
ID_4862 1 79 ID_4289 ID_4012 d 1999 1998 1998
ID_4863 1 79 ID_4333 ID_4471 d 1998 1998 1998
ID_4864 2 79 ID_4300 ID_4265 d 1998 1998 1998
ID_4865 1 79 ID_4161 ID_4210 d 1998 1998 1998
ID_4866 1 79 ID_4292 ID_3487 d 2002 1998 1998
ID_4867 1 79 ID_3960 ID_4167 d 2003 1998 1998
ID_4868 2 79 ID_4014 ID_3966 d 1998 1998 1998
ID_4869 1 79 ID_4457 ID_3621 d 1999 1998 1998
ID_4870 2 79 ID_4605 ID_4218 d 1999 1998 1998
ID_4871 2 79 ID_3801 ID_4178 d 1998 1998 1998
ID_4872 1 79 ID_3831 ID_4368 d 2000 1998 1998
ID_4873 2 79 ID_4536 ID_4150 d 1999 1998 1998
ID_4874 2 79 ID_3748 ID_4493 d 1998 1998 1998
ID_4875 2 79 ID_472 ID_3851 d 1999 1998 1998
ID_4876 2 79 ID_4014 ID_4494 d 1998 1998 1998
ID_4877 2 79 ID_3683 ID_4486 d 1998 1998 1998
ID_4878 1 79 ID_4033 ID_4386 d 2008 1998 1998
ID_4879 1 79 ID_3846 ID_4387 d 1999 1998 1998
ID_4880 2 79 ID_4394 ID_3966 d 1998 1998 1998
ID_4881 2 79 ID_3482 ID_4445 d 1999 1998 1998
ID_4882 1 79 ID_3530 ID_3900 d 1998 1998 1998
ID_4883 2 79 NA ID_4518 d 1998 1998 1998
ID_4884 1 79 ID_4202 ID_4108 d 1999 1998 1998
ID_4885 1 79 ID_4161 ID_4172 d 1999 1998 1998
ID_4886 2 79 ID_4129 ID_4134 d 1999 1998 1998
ID_4887 2 79 ID_4292 ID_4255 d 1998 1998 1998
ID_4888 2 79 NA ID_4210 d 2000 1998 1998
ID_4889 2 79 ID_4014 ID_4068 d 1999 1998 1998
ID_4890 1 79 ID_4536 ID_4440 d 1999 1998 1998
ID_4891 1 79 ID_1991 ID_4175 d 1998 1998 1998
ID_4892 1 79 ID_3705 ID_4489 d 1998 1998 1998
ID_4893 1 79 ID_3642 ID_4435 d 1998 1998 1998
ID_4894 2 79 ID_3518 ID_3651 d 2000 1998 1998
ID_4895 2 79 ID_2905 ID_4434 d 1999 1998 1998
ID_4896 2 79 ID_4385 ID_2426 d 1998 1998 1998
ID_4897 2 79 NA ID_4481 d 1998 1998 1998
ID_4898 2 79 ID_4223 ID_4421 d 1999 1998 1998
ID_4899 2 79 ID_3773 ID_4142 d 1998 1998 1998
ID_4900 2 79 ID_4161 ID_4518 d 1998 1998 1998
ID_4901 2 79 ID_4209 ID_4095 d 1998 1998 1998
ID_4902 2 79 ID_3724 ID_4194 d 2000 1998 1998
ID_4903 1 79 ID_4011 ID_4009 d 1999 1998 1998
ID_4904 1 79 ID_4606 ID_4143 d 1998 1998 1998
ID_4905 1 79 ID_4212 ID_4429 d 1998 1998 1998
ID_4906 2 79 ID_4300 ID_4421 d 1998 1998 1998
ID_4907 2 79 ID_3784 ID_4410 d 1998 1998 1998
ID_4908 2 79 ID_4219 ID_3944 d 2003 1998 1998
ID_4909 1 79 ID_4418 ID_3695 d 1999 1998 1998
ID_4910 2 79 ID_4606 ID_4445 d 2002 1998 1998
ID_4911 2 79 NA ID_3787 d 2000 1998 1998
ID_4912 1 79 ID_4522 ID_4433 d 1998 1998 1998
ID_4913 1 79 ID_4131 ID_3982 d 1998 1998 1998
ID_4914 1 79 ID_4132 ID_4262 d 1999 1998 1998
ID_4915 1 79 ID_3541 ID_4265 d 2008 1998 1998
ID_4916 1 79 ID_4325 ID_4427 d 2000 1998 1998
ID_4917 1 79 ID_4403 ID_4579 d 1998 1998 1998
ID_4918 NA 79 ID_3705 ID_4354 d 1999 NA 1998
ID_4919 1 79 ID_3822 ID_4532 d 2003 1998 1998
ID_4920 1 79 ID_2307 ID_4028 d 1999 1998 1998
ID_4921 2 79 ID_3991 ID_3612 d 2000 1998 1998
ID_4922 1 79 ID_4113 ID_4468 d 1998 1998 1998
ID_4923 2 79 ID_4446 ID_4486 d 2001 1998 1998
ID_4924 2 79 ID_4352 ID_4433 d 1999 1998 1998
ID_4925 1 79 ID_3781 ID_4273 d 1998 1998 1998
ID_4926 1 79 ID_4204 ID_4278 d 2005 1998 1998
ID_4927 2 79 ID_4446 ID_4519 d 1999 1998 1998
ID_4928 1 79 ID_4432 ID_4017 d 1998 1998 1998
ID_4929 2 79 ID_4528 ID_4397 d 1998 1998 1998
ID_4930 2 79 ID_2944 ID_3818 d 2002 1998 1998
ID_4931 2 79 ID_3724 ID_4028 d 2000 1998 1998
ID_4932 1 79 ID_3836 ID_4108 d 1999 1998 1998
ID_4933 1 79 ID_4001 ID_4450 d 1998 1998 1998
ID_4934 2 79 ID_3831 ID_3539 d 2001 1998 1998
ID_4935 2 79 ID_4379 ID_4559 d 1998 1998 1998
ID_4936 1 79 ID_4132 ID_4487 d 1999 1998 1998
ID_4937 2 79 ID_4580 ID_4108 d 1999 1998 1998
ID_4938 1 79 ID_1991 ID_4427 d 1999 1998 1998
ID_4939 2 79 ID_4051 ID_4218 d 2002 1998 1998
ID_4940 2 79 ID_4211 ID_3893 d 1999 1998 1998
ID_4941 2 79 ID_2677 ID_4540 d 1998 1998 1998
ID_4942 2 79 ID_3979 ID_4539 d 1999 1998 1998
ID_4943 2 79 ID_4417 ID_3939 d 2002 1998 1998
ID_4944 2 79 ID_4551 ID_4034 d 1998 1998 1998
ID_4945 1 79 ID_3776 ID_4494 d 1999 1998 1998
ID_4946 2 79 ID_4498 ID_3675 d 1999 1998 1998
ID_4947 1 79 ID_4024 ID_3943 d 1998 1998 1998
ID_4948 2 79 ID_4209 ID_3706 d 1999 1998 1998
ID_4949 1 79 ID_3784 ID_4316 d 2000 1998 1998
ID_4950 1 79 ID_3724 ID_4321 d 1998 1998 1998
ID_4951 2 79 ID_3519 ID_4487 d 1999 1998 1998
ID_4952 1 79 ID_4377 ID_4429 d 2000 1998 1998
ID_4953 2 79 NA ID_4206 d 1999 1998 1998
ID_4954 2 79 ID_4606 ID_4341 d 1998 1998 1998
ID_4955 1 79 NA ID_4224 d 2000 1998 1998
ID_4956 2 79 NA ID_4050 d 1999 1998 1998
ID_4957 2 79 ID_3146 ID_4012 d 1999 1998 1998
ID_4958 2 79 ID_130 ID_4174 d 1999 1998 1998
ID_4959 2 79 ID_4432 ID_4490 d 1999 1998 1998
ID_4960 2 79 ID_4327 ID_4387 d 1999 1998 1998
ID_4961 2 79 ID_2200 ID_4558 d 2001 1998 1998
ID_4962 1 79 NA ID_4159 d 1998 1998 1998
ID_4963 2 79 ID_2307 ID_4017 d 2001 1998 1998
ID_4964 1 79 ID_4443 ID_3487 d 2000 1998 1998
ID_4965 1 79 ID_4352 ID_4368 d 1998 1998 1998
ID_4966 1 79 ID_4014 ID_4167 d 1999 1998 1998
ID_4967 1 79 ID_3562 ID_3509 d 2002 1998 1998
ID_4968 2 79 ID_3985 ID_3966 d 1999 1998 1998
ID_4969 1 79 ID_4418 ID_4489 d 1999 1998 1998
ID_4970 2 79 ID_3748 ID_4508 d 1999 1998 1998
ID_4971 2 79 NA ID_4494 d 1999 1998 1998
ID_4972 2 79 ID_4131 ID_4046 d 2001 1998 1998
ID_4973 1 79 ID_3881 ID_4151 d 2000 1998 1998
ID_4974 1 79 ID_4459 ID_3487 d 2002 1998 1998
ID_4975 2 79 ID_3776 ID_4154 d 1998 1998 1998
ID_4976 2 79 ID_3530 ID_4421 d 2002 1998 1998
ID_4977 1 79 NA ID_4489 d 2003 1998 1998
ID_4978 1 79 ID_2266 ID_3925 d 2002 1998 1998
ID_4979 2 79 ID_4290 ID_4397 d 1998 1998 1998
ID_4980 2 79 ID_4052 ID_4224 d 1999 1998 1998
ID_4981 1 79 ID_3146 ID_4172 d 1999 1998 1998
ID_4982 1 79 ID_3784 ID_4507 d 1998 1998 1998
ID_4983 NA 79 ID_3844 ID_4015 d 1999 NA 1998
ID_4984 2 79 ID_4056 ID_4249 d 1998 1998 1998
ID_4985 1 79 ID_4446 ID_4175 d 1999 1998 1998
ID_4986 1 79 ID_4333 ID_4504 d 1998 1998 1998
ID_4987 2 79 ID_1281 ID_4468 d 1999 1998 1998
ID_4988 2 79 ID_4430 ID_4487 d 1999 1998 1998
ID_4989 2 79 ID_3964 ID_4507 d 1998 1998 1998
ID_4990 2 79 NA ID_4463 d 1999 1998 1998
ID_4991 2 79 ID_4039 ID_4435 d 1999 1998 1998
ID_4992 2 79 ID_4418 ID_4278 d 1999 1998 1998
ID_4993 2 79 ID_4591 ID_4102 d 1998 1998 1998
ID_4994 2 79 ID_4322 ID_4206 d 1998 1998 1998
ID_4995 2 79 ID_4152 ID_4370 d 1999 1998 1998
ID_4996 1 79 ID_3877 ID_4378 d 1998 1998 1998
ID_4997 2 79 ID_2141 ID_4074 d 1998 1998 1998
ID_4998 2 79 ID_4505 ID_4497 d 1999 1998 1998
ID_4999 2 79 ID_4459 ID_3817 d 1999 1998 1998
ID_5000 2 79 ID_1894 ID_4074 d 1998 1998 1998
ID_5001 2 79 ID_4597 ID_3851 d 1999 1998 1998
ID_5002 2 79 NA NA d 1998 1998 1998
ID_5003 2 79 NA NA d 1998 1998 1998
ID_5004 2 79 NA NA d 1999 1998 1998
ID_5005 2 79 NA NA d 2000 1998 1998
ID_5006 1 79 NA NA d 2001 1998 1998
ID_5007 1 79 NA NA d 1998 1998 1998
ID_4601 1 78 NA NA d 2002 1997 1997
ID_4602 1 78 NA NA d 1998 1997 1997
ID_4603 1 78 NA NA d 2002 1997 1997
ID_4604 1 78 NA NA d 1998 1997 1997
ID_4605 1 78 NA NA d 1998 1997 1997
ID_4606 1 78 NA NA d 2003 1997 1997
ID_5008 1 80 ID_4840 ID_4748 d 1999 1999 1999
ID_5009 2 80 ID_4949 ID_3925 d 1999 1999 1999
ID_5010 2 80 ID_4365 ID_4927 d 1999 1999 1999
ID_5011 2 80 ID_4675 ID_4641 d 1999 1999 1999
ID_5012 1 80 ID_3832 ID_4788 d 1999 1999 1999
ID_5013 1 80 ID_4663 ID_4792 d 1999 1999 1999
ID_5014 2 80 NA ID_4801 d 1999 1999 1999
ID_5015 1 80 ID_3642 ID_4627 d 1999 1999 1999
ID_5016 1 80 ID_4678 ID_4649 d 1999 1999 1999
ID_5017 2 80 ID_4479 ID_4828 d 1999 1999 1999
ID_5018 1 80 NA NA d 2006 1999 1999
ID_5019 2 80 ID_1894 ID_4622 d 1999 1999 1999
ID_5020 2 80 ID_4969 ID_4861 d 1999 1999 1999
ID_5021 2 80 ID_4008 ID_4674 d 1999 1999 1999
ID_5022 2 80 ID_4771 ID_4627 d 1999 1999 1999
